# Testes analiticos, nao cotacao nem previsao comercial.
# Base hipotetica: spread=25 bps, tarifa fixa=R$40 e carry=4 bps.
# IOF incerto: BENS_SERVICOS OUT=38 bps e ATIVOS_VIRTUAIS OUT=350 bps na base.
# Cada Ordem e uma posicao liquida; nao ha deducao adicional de autonetting.
# Cada semente representa uma carteira-ano sintetica de 365 dias.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,economia_base_bps,economia_piso_bps,economia_combinada_severa_bps,carry_break_even_base_bps,carry_break_even_piso_bps,spread_minimo_no_piso_bps
corporativo_pesado,12,1,365,264,109.431340,77.347207,58.493491,125.888870,90.152318,0.000000
corporativo_pesado,12,7,365,264,109.387347,77.282664,58.428948,125.839869,90.080428,0.000000
corporativo_pesado,12,1,365,265,125.369255,93.593054,74.032352,138.594063,104.479734,0.000000
corporativo_pesado,12,7,365,265,126.549881,94.919135,75.358433,139.861561,105.903389,0.000000
corporativo_pesado,12,1,365,266,118.398767,88.027513,69.349168,137.115333,102.969035,0.000000
corporativo_pesado,12,7,365,266,117.253218,86.741636,68.063291,135.827396,101.523327,0.000000
corporativo_pesado,12,1,365,267,89.722580,60.040940,43.119854,115.350665,78.514114,0.000000
corporativo_pesado,12,7,365,267,89.554491,59.830627,42.909541,115.142057,78.253104,0.000000
corporativo_pesado,12,1,365,268,114.096624,82.916815,64.135381,131.574343,96.711404,0.000000
corporativo_pesado,12,7,365,268,114.515554,83.073210,64.166826,131.196540,96.272399,0.000000
corporativo_pesado,12,1,365,269,98.599503,67.847663,50.074943,120.503808,84.167860,0.000000
corporativo_pesado,12,7,365,269,97.753843,66.899006,49.126286,119.504588,83.046940,0.000000
corporativo_pesado,12,1,365,270,113.030972,82.424546,63.878480,131.986734,97.330600,0.000000
corporativo_pesado,12,7,365,270,112.854817,82.214616,63.668550,131.787271,97.092893,0.000000
corporativo_pesado,12,1,365,271,114.327306,82.272181,63.089920,129.161128,94.068412,0.000000
corporativo_pesado,12,7,365,271,114.327306,82.272181,63.089920,129.161128,94.068412,0.000000
corporativo_pesado,12,1,365,272,101.579798,72.402416,55.050053,126.932868,91.622114,0.000000
corporativo_pesado,12,7,365,272,102.622422,73.571129,56.218766,128.194662,93.036502,0.000000
corporativo_pesado,12,1,365,273,92.525876,62.450709,45.227832,116.817585,80.146679,0.000000
corporativo_pesado,12,7,365,273,92.643253,62.568806,45.345929,116.960704,80.290675,0.000000
corporativo_pesado,12,1,365,274,107.289511,78.450875,60.980513,132.965830,98.300757,0.000000
corporativo_pesado,12,7,365,274,107.545471,78.736574,61.266212,133.273503,98.644179,0.000000
corporativo_pesado,12,1,365,275,115.257397,82.768331,63.416390,129.073001,93.817087,0.000000
corporativo_pesado,12,7,365,275,114.791388,82.138881,62.747649,128.314904,92.953425,0.000000
corporativo_pesado,12,1,365,276,106.553867,74.258039,55.452098,122.985336,86.921605,0.000000
corporativo_pesado,12,7,365,276,106.759139,74.347256,55.486568,122.868512,86.780245,0.000000
corporativo_pesado,12,1,365,277,112.867725,80.978051,61.879748,128.106431,93.041370,0.000000
corporativo_pesado,12,7,365,277,113.102986,81.181952,62.058617,128.202327,93.148728,0.000000
corporativo_pesado,12,1,365,278,105.346950,74.730675,56.562882,125.769659,90.380562,0.000000
corporativo_pesado,12,7,365,278,105.390272,74.773317,56.605524,125.819734,90.429852,0.000000
corporativo_pesado,12,1,365,279,121.036209,89.164752,69.724107,134.744653,100.316752,0.000000
corporativo_pesado,12,7,365,279,121.578210,89.772766,70.332121,135.330129,100.973536,0.000000
corporativo_pesado,12,1,365,280,87.448134,57.079587,39.963768,111.293190,74.032952,0.000000
corporativo_pesado,12,7,365,280,86.199902,55.677442,38.561623,109.761690,72.312610,0.000000
corporativo_pesado,12,1,365,281,82.923239,50.668470,32.985861,102.480265,64.174257,0.000000
corporativo_pesado,12,7,365,281,82.345081,50.017204,32.334595,101.793640,63.400809,0.000000
corporativo_pesado,12,1,365,282,114.077921,83.908254,65.536992,134.401294,99.914659,0.000000
corporativo_pesado,12,7,365,282,114.150711,83.926560,65.529657,134.302635,99.801872,0.000000
corporativo_pesado,12,1,365,283,120.781216,91.079117,72.562115,140.977116,107.292178,0.000000
corporativo_pesado,12,7,365,283,120.576250,90.831073,72.307015,140.692578,106.971635,0.000000
corporativo_pesado,12,1,365,284,105.336106,74.516871,56.295192,125.397058,89.878710,0.000000
corporativo_pesado,12,7,365,284,105.358991,74.539756,56.318077,125.423433,89.905085,0.000000
corporativo_pesado,12,1,365,285,95.625830,63.116020,44.740726,113.284914,76.131440,0.000000
corporativo_pesado,12,7,365,285,95.625830,63.116020,44.740726,113.284914,76.131440,0.000000
corporativo_pesado,12,1,365,286,110.727156,79.519976,60.887117,128.794068,93.622290,0.000000
corporativo_pesado,12,7,365,286,110.490782,79.254094,60.621235,128.527665,93.322630,0.000000
corporativo_pesado,12,1,365,287,115.113492,82.028162,62.355194,126.878425,91.561339,0.000000
corporativo_pesado,12,7,365,287,115.113492,82.028162,62.355194,126.878425,91.561339,0.000000
corporativo_pesado,12,1,365,288,121.966384,88.125524,67.851599,130.334396,95.281585,0.000000
corporativo_pesado,12,7,365,288,121.357546,87.440018,67.166093,129.703753,94.571528,0.000000
corporativo_pesado,12,1,365,289,99.875137,70.269283,52.909024,124.814896,89.001897,0.000000
corporativo_pesado,12,7,365,289,97.850474,67.691381,50.200649,121.482788,85.272699,0.000000
corporativo_pesado,12,1,365,290,94.435154,65.907248,49.297088,123.393084,87.325639,0.000000
corporativo_pesado,12,7,365,290,93.424030,64.771358,48.161198,122.114734,85.889550,0.000000
corporativo_pesado,12,1,365,291,108.474103,75.818027,56.690009,123.090026,87.238032,0.000000
corporativo_pesado,12,7,365,291,108.346031,75.673637,56.545619,122.949420,87.079510,0.000000
corporativo_pesado,12,1,365,292,110.599205,77.432856,57.969069,123.328438,87.544378,0.000000
corporativo_pesado,12,7,365,292,110.437722,77.223404,57.751931,123.107176,87.285506,0.000000
corporativo_pesado,12,1,365,293,97.057304,66.913438,49.389505,120.309700,84.186463,0.000000
corporativo_pesado,12,7,365,293,97.057304,66.913438,49.389505,120.309700,84.186463,0.000000
corporativo_pesado,12,1,365,294,109.906248,78.231773,59.437550,126.805354,91.413415,0.000000
corporativo_pesado,12,7,365,294,109.463312,77.488981,58.593454,125.654694,90.119249,0.000000
corporativo_pesado,12,1,365,295,102.565880,71.030464,52.650865,121.188818,85.157361,0.000000
corporativo_pesado,12,7,365,295,102.323909,70.759918,52.380319,120.912349,84.848243,0.000000
corporativo_pesado,12,1,365,296,96.028231,62.292540,43.330128,110.346854,72.986126,0.000000
corporativo_pesado,12,7,365,296,94.683564,60.781676,41.819264,108.857697,71.312914,0.000000
corporativo_pesado,12,1,365,297,97.895295,69.682314,52.963227,126.961331,91.524433,0.000000
corporativo_pesado,12,7,365,297,97.895295,69.682314,52.963227,126.961331,91.524433,0.000000
corporativo_pesado,12,1,365,298,108.312700,77.557848,59.225037,128.070809,92.841521,0.000000
corporativo_pesado,12,7,365,298,108.245925,77.491073,59.158262,127.994320,92.765031,0.000000
corporativo_pesado,12,1,365,299,107.235679,74.789291,55.861949,122.978632,86.979169,0.000000
corporativo_pesado,12,7,365,299,107.258461,74.808981,55.881639,123.003909,87.001015,0.000000
corporativo_pesado,12,1,365,300,89.644731,60.456182,43.642217,115.962845,79.507462,0.000000
corporativo_pesado,12,7,365,300,89.762621,60.444481,43.569049,115.701735,79.217873,0.000000
psp_dominante,8,1,365,1,174.173409,88.741702,71.866963,220.752484,114.435825,0.000000
psp_dominante,8,7,365,1,174.176703,88.741676,71.866937,220.756583,114.435793,0.000000
psp_dominante,8,1,365,2,189.702407,102.596373,84.201696,220.570834,121.127570,0.000000
psp_dominante,8,7,365,2,191.195769,102.695517,84.156297,220.573898,120.326676,0.000000
psp_dominante,8,1,365,3,186.243800,113.506568,95.470319,220.847738,136.158185,0.000000
psp_dominante,8,7,365,3,186.257721,113.458266,95.422017,220.863947,136.101945,0.000000
psp_dominante,8,1,365,4,163.287826,80.128161,64.356594,221.419382,110.691451,0.000000
psp_dominante,8,7,365,4,164.973356,80.126626,64.191490,221.408905,109.594275,0.000000
psp_dominante,8,1,365,5,170.248818,90.190041,73.706742,220.899856,118.903628,0.000000
psp_dominante,8,7,365,5,172.384006,90.205457,73.514846,220.892247,117.495820,0.000000
psp_dominante,8,1,365,6,169.072445,91.898552,75.514814,220.710091,121.791776,0.000000
psp_dominante,8,7,365,6,170.865862,92.023213,75.464923,220.700100,120.708155,0.000000
psp_dominante,8,1,365,7,186.304899,97.874933,79.831523,220.832787,117.912702,0.000000
psp_dominante,8,7,365,7,187.476898,97.900277,79.743278,220.831805,117.229384,0.000000
psp_dominante,8,1,365,8,149.600758,83.055953,68.591006,221.188208,124.579426,0.000000
psp_dominante,8,7,365,8,150.313384,83.260431,68.726247,221.183233,124.300461,0.000000
psp_dominante,8,1,365,9,171.470520,86.378774,69.777707,220.906595,113.267329,0.000000
psp_dominante,8,7,365,9,171.472361,86.378775,69.777708,220.908924,113.267331,0.000000
psp_dominante,8,1,365,10,163.802807,91.207649,75.364703,221.122431,124.896747,0.000000
psp_dominante,8,7,365,10,165.114120,91.232851,75.262939,221.120578,123.968717,0.000000
psp_dominante,8,1,365,11,170.522168,97.374145,80.847796,220.682192,127.733139,0.000000
psp_dominante,8,7,365,11,170.883450,96.318777,79.757946,220.689153,126.137248,0.000000
psp_dominante,8,1,365,12,171.902034,95.046461,78.411668,221.011580,123.988008,0.000000
psp_dominante,8,7,365,12,172.638671,94.079767,77.374183,221.017980,122.264354,0.000000
psp_dominante,8,1,365,13,175.991247,85.268501,68.221604,220.802870,109.041904,0.000000
psp_dominante,8,7,365,13,176.102559,85.059865,68.002279,220.804051,108.719224,0.000000
psp_dominante,8,1,365,14,155.266114,84.894774,69.876792,221.112285,122.710374,0.000000
psp_dominante,8,7,365,14,156.921258,85.011268,69.832636,221.104309,121.615120,0.000000
psp_dominante,8,1,365,15,171.274102,91.668530,75.087875,220.924853,120.101512,0.000000
psp_dominante,8,7,365,15,172.708925,91.767680,75.048194,220.925773,119.261992,0.000000
psp_dominante,8,1,365,16,175.479835,83.491393,66.495463,220.821117,107.161125,0.000000
psp_dominante,8,7,365,16,176.208606,83.489165,66.422402,220.817959,106.730228,0.000000
psp_dominante,8,1,365,17,193.796462,120.606671,101.829626,220.739413,138.884914,0.000000
psp_dominante,8,7,365,17,194.834413,117.747545,98.870897,220.750488,134.992454,0.000000
psp_dominante,8,1,365,18,179.468277,88.782686,71.401448,220.833451,111.267181,0.000000
psp_dominante,8,7,365,18,182.684601,89.005653,71.312292,220.825770,109.639551,0.000000
psp_dominante,8,1,365,19,183.597974,95.722841,77.943506,220.856112,117.062702,0.000000
psp_dominante,8,7,365,19,183.605182,95.722849,77.943514,220.864625,117.062712,0.000000
psp_dominante,8,1,365,20,179.671178,93.741081,76.327671,220.677534,117.048661,0.000000
psp_dominante,8,7,365,20,180.195027,93.789953,76.326752,220.689687,116.785108,0.000000
psp_dominante,8,1,365,21,173.054224,83.445242,66.693269,220.937951,108.605594,0.000000
psp_dominante,8,7,365,21,173.772980,83.494873,66.673432,220.939356,108.235560,0.000000
psp_dominante,8,1,365,22,185.734216,118.744007,100.740035,220.642113,142.504111,0.000000
psp_dominante,8,7,365,22,185.786093,116.921704,98.913175,220.647787,140.344050,0.000000
psp_dominante,8,1,365,23,172.846114,99.176714,82.447883,220.976811,128.498298,0.000000
psp_dominante,8,7,365,23,173.897571,99.249239,82.418831,220.979231,127.837402,0.000000
psp_dominante,8,1,365,24,176.773617,104.075284,86.952388,220.800123,131.640848,0.000000
psp_dominante,8,7,365,24,176.940898,104.086717,86.947819,220.802671,131.535682,0.000000
psp_dominante,8,1,365,25,171.681387,88.084718,71.448644,220.716343,115.190842,0.000000
psp_dominante,8,7,365,25,174.062594,88.250124,71.382483,220.705731,113.870289,0.000000
psp_dominante,8,1,365,26,150.804767,74.339484,59.756097,221.158065,111.048463,0.000000
psp_dominante,8,7,365,26,150.804767,74.339484,59.756097,221.158065,111.048463,0.000000
psp_dominante,8,1,365,27,163.610545,92.136811,76.307158,221.049701,126.230919,0.000000
psp_dominante,8,7,365,27,163.623702,92.136808,76.307155,221.067155,126.230915,0.000000
psp_dominante,8,1,365,28,168.770177,83.730703,67.397218,220.988213,111.652761,0.000000
psp_dominante,8,7,365,28,168.775863,83.730709,67.397224,220.995523,111.652769,0.000000
psp_dominante,8,1,365,29,180.109676,101.837732,84.393956,220.828237,126.599164,0.000000
psp_dominante,8,7,365,29,181.296201,101.879366,84.320405,220.824915,125.844720,0.000000
psp_dominante,8,1,365,30,167.772237,92.980278,76.751646,221.098827,124.317340,0.000000
psp_dominante,8,7,365,30,167.842134,92.984732,76.749863,221.105836,124.276878,0.000000
psp_dominante,8,1,365,31,180.282337,88.042510,70.586218,220.880485,109.915547,0.000000
psp_dominante,8,7,365,31,180.837564,88.026421,70.516495,220.882061,109.571825,0.000000
psp_dominante,8,1,365,32,191.611352,107.808751,89.258590,220.916629,126.046583,0.000000
psp_dominante,8,7,365,32,194.072439,107.571903,88.783665,220.918756,124.235328,0.000000
psp_dominante,8,1,365,33,184.049913,110.004229,92.164561,220.654714,133.491693,0.000000
psp_dominante,8,7,365,33,185.936690,110.092439,92.069105,220.645294,132.274892,0.000000
psp_dominante,8,1,365,34,203.806677,107.792218,88.029055,220.561500,118.538172,0.000000
psp_dominante,8,7,365,34,204.644369,107.730211,87.885400,220.556950,118.001309,0.000000
psp_dominante,8,1,365,35,176.638207,97.227733,80.125459,220.895271,123.386603,0.000000
psp_dominante,8,7,365,35,178.868183,96.771997,79.451722,220.869065,121.331389,0.000000
psp_dominante,8,1,365,36,158.062892,75.008075,59.721566,221.140534,107.043119,0.000000
psp_dominante,8,7,365,36,158.865388,75.011394,59.646513,221.129775,106.522061,0.000000
psp_dominante,8,1,365,37,145.346459,71.170152,57.109434,221.078220,110.294229,0.000000
psp_dominante,8,7,365,37,146.025366,71.217025,57.090682,221.079019,109.870112,0.000000
psp_dominante,8,1,365,38,183.800991,98.752838,80.943746,220.733161,120.446677,0.000000
psp_dominante,8,7,365,38,184.464783,98.798660,80.925434,220.735381,120.082674,0.000000
psp_dominante,8,1,365,39,182.661267,98.754487,81.071626,220.926809,121.279903,0.000000
psp_dominante,8,7,365,39,185.472743,98.726745,80.771367,220.922618,119.467446,0.000000
psp_dominante,8,1,365,40,158.894799,84.842378,69.472100,221.093717,119.917873,0.000000
psp_dominante,8,7,365,40,159.379717,84.875826,69.458739,221.095101,119.611487,0.000000
psp_dominante,8,1,365,41,164.339397,76.619790,60.705297,220.854369,105.103791,0.000000
psp_dominante,8,7,365,41,164.598088,76.637417,60.698249,220.859490,104.970500,0.000000
psp_dominante,8,1,365,42,187.148738,97.377364,79.246342,220.762381,116.785955,0.000000
psp_dominante,8,7,365,42,187.458828,97.398521,79.237910,220.767783,116.626659,0.000000
psp_dominante,8,1,365,43,169.966087,99.613812,83.144688,220.726028,131.018902,0.000000
psp_dominante,8,7,365,43,171.632855,99.560300,82.929707,220.726484,129.718085,0.000000
psp_dominante,8,1,365,44,189.240249,118.333662,100.000956,220.773521,139.550469,0.000000
psp_dominante,8,7,365,44,192.360741,118.549518,99.914622,220.774784,137.595587,0.000000
psp_dominante,8,1,365,45,184.238380,99.132095,81.281486,220.743641,120.622015,0.000000
psp_dominante,8,7,365,45,184.880702,99.176156,81.263870,220.750377,120.272109,0.000000
psp_dominante,8,1,365,46,176.483575,84.451861,67.351855,220.734139,107.712775,0.000000
psp_dominante,8,7,365,46,176.647754,84.462949,67.347424,220.739062,107.632341,0.000000
psp_dominante,8,1,365,47,160.567739,82.133600,66.588392,220.910737,114.954166,0.000000
psp_dominante,8,7,365,47,160.572939,82.133600,66.588392,220.917761,114.954166,0.000000
psp_dominante,8,1,365,48,189.341051,103.857758,85.514363,220.762604,122.899086,0.000000
psp_dominante,8,7,365,48,189.810341,104.064519,85.676163,220.768544,122.844495,0.000000
psp_dominante,8,1,365,49,183.829099,94.617904,76.801693,220.679690,115.526293,0.000000
psp_dominante,8,7,365,49,184.603989,94.809089,76.917698,220.678724,115.282061,0.000000
psp_dominante,8,1,365,50,163.947022,83.749850,67.885694,221.023046,114.862931,0.000000
psp_dominante,8,7,365,50,164.927822,83.651611,67.692556,221.023142,114.074427,0.000000
psp_dominante,8,1,365,51,169.060412,89.415152,73.051742,220.963863,118.751032,0.000000
psp_dominante,8,7,365,51,169.402243,89.438089,73.042570,220.976791,118.555682,0.000000
psp_dominante,8,1,365,52,192.755138,101.798080,83.122801,220.749527,118.470026,0.000000
psp_dominante,8,7,365,52,193.620784,101.839137,83.080530,220.755779,118.007499,0.000000
psp_dominante,8,1,365,53,185.758312,114.413310,96.409590,220.673252,137.454614,0.000000
psp_dominante,8,7,365,53,187.475504,114.000134,95.829485,220.667307,135.751090,0.000000
psp_dominante,8,1,365,54,163.526742,87.467198,71.635025,220.903996,120.017627,0.000000
psp_dominante,8,7,365,54,165.012297,87.589283,71.613176,220.902543,119.132863,0.000000
psp_dominante,8,1,365,55,189.282169,109.879699,91.523578,220.544963,129.705953,0.000000
psp_dominante,8,7,365,55,192.474509,110.137467,91.471806,220.545489,127.911326,0.000000
psp_dominante,8,1,365,56,177.661493,99.012661,81.789847,220.624958,124.727418,0.000000
psp_dominante,8,7,365,56,180.036954,99.262266,81.808977,220.622554,123.433511,0.000000
psp_dominante,8,1,365,57,169.768216,90.827329,74.397265,220.988354,120.090473,0.000000
psp_dominante,8,7,365,57,169.839332,90.831219,74.395695,221.007135,120.056878,0.000000
psp_dominante,8,1,365,58,173.246663,92.927080,76.153162,220.895058,120.339467,0.000000
psp_dominante,8,7,365,58,173.253871,92.927088,76.153170,220.904082,120.339477,0.000000
psp_dominante,8,1,365,59,187.177068,106.266297,88.128681,220.716377,127.036689,0.000000
psp_dominante,8,7,365,59,190.555702,106.533709,88.068808,220.717639,125.160026,0.000000
psp_dominante,8,1,365,60,182.218410,101.977828,84.312166,220.611560,125.225821,0.000000
psp_dominante,8,7,365,60,182.784745,100.971120,83.251866,220.627610,123.666071,0.000000
psp_dominante,8,1,365,61,178.425166,92.513174,75.232715,220.830380,116.426218,0.000000
psp_dominante,8,7,365,61,181.015848,92.693555,75.160571,220.810373,115.023010,0.000000
psp_dominante,8,1,365,62,163.851100,85.669951,69.797836,220.787309,117.347778,0.000000
psp_dominante,8,7,365,62,164.129624,85.689141,69.790146,220.788678,117.181491,0.000000
psp_dominante,8,1,365,63,191.534467,103.115392,84.548893,220.638786,120.630670,0.000000
psp_dominante,8,7,365,63,192.584868,103.147387,84.479437,220.643082,120.032833,0.000000
psp_dominante,8,1,365,64,185.063981,113.283472,95.352055,220.733770,136.669543,0.000000
psp_dominante,8,7,365,64,187.444174,113.463680,95.301284,220.729536,135.190691,0.000000
psp_dominante,8,1,365,65,174.758548,78.059677,61.128154,220.751293,100.816642,0.000000
psp_dominante,8,7,365,65,175.305526,78.097230,61.113144,220.756795,100.563444,0.000000
psp_dominante,8,1,365,66,180.891539,89.931624,72.418443,220.906473,111.836726,0.000000
psp_dominante,8,7,365,66,183.609135,90.119593,72.343261,220.905931,110.462427,0.000000
psp_dominante,8,1,365,67,165.067625,87.131980,71.159758,221.028046,118.559614,0.000000
psp_dominante,8,7,365,67,165.071420,87.131975,71.159753,221.033035,118.559607,0.000000
psp_dominante,8,1,365,68,168.237931,87.434994,71.150229,220.951031,116.751695,0.000000
psp_dominante,8,7,365,68,169.313880,87.509143,71.120533,220.955036,116.132267,0.000000
psp_dominante,8,1,365,69,191.781284,106.733800,88.149241,220.707158,124.606026,0.000000
psp_dominante,8,7,365,69,192.439360,106.971626,88.323500,220.709527,124.462728,0.000000
psp_dominante,8,1,365,70,173.777537,90.453224,73.632182,220.950191,116.925091,0.000000
psp_dominante,8,7,365,70,176.469592,90.602982,73.520322,220.937025,115.379762,0.000000
psp_dominante,8,1,365,71,181.493846,95.137319,77.557169,220.799673,117.644292,0.000000
psp_dominante,8,7,365,71,183.979333,95.299932,77.478135,220.788800,116.294993,0.000000
psp_dominante,8,1,365,72,183.476131,111.831269,94.048385,220.668947,136.062754,0.000000
psp_dominante,8,7,365,72,184.760754,110.780888,92.873516,220.669193,133.912901,0.000000
psp_dominante,8,1,365,73,178.247464,101.281523,84.025634,220.922857,127.257166,0.000000
psp_dominante,8,7,365,73,178.782870,101.214385,83.907151,220.928960,126.810039,0.000000
psp_dominante,8,1,365,74,163.555514,85.253884,69.426625,221.009515,117.116969,0.000000
psp_dominante,8,7,365,74,164.483043,85.318596,69.400743,220.998103,116.558553,0.000000
psp_dominante,8,1,365,75,180.022915,105.946130,88.506701,220.777809,131.576925,0.000000
psp_dominante,8,7,365,75,180.410084,106.020577,88.544041,220.782763,131.395504,0.000000
psp_dominante,8,1,365,76,158.765687,78.503659,63.136132,220.956146,111.276651,0.000000
psp_dominante,8,7,365,76,159.204773,78.637849,63.228427,220.964675,111.167863,0.000000
psp_dominante,8,1,365,77,173.694049,80.319518,63.500576,220.873037,104.286325,0.000000
psp_dominante,8,7,365,77,174.686318,80.387962,63.473155,220.875822,103.802924,0.000000
psp_dominante,8,1,365,78,180.747483,102.702596,85.202015,220.889779,127.239023,0.000000
psp_dominante,8,7,365,78,183.533828,102.682785,84.911808,220.882301,125.340457,0.000000
psp_dominante,8,1,365,79,177.232309,94.488769,77.327842,220.880970,119.626862,0.000000
psp_dominante,8,7,365,79,177.929719,94.545926,77.318975,220.899909,119.253387,0.000000
psp_dominante,8,1,365,80,178.919920,110.370279,93.032910,220.717907,137.686712,0.000000
psp_dominante,8,7,365,80,181.517955,110.550380,92.960864,220.713016,135.985325,0.000000
psp_dominante,8,1,365,81,185.613046,106.568886,88.585725,220.751325,128.446786,0.000000
psp_dominante,8,7,365,81,187.028806,106.477831,88.357750,220.754270,127.400908,0.000000
psp_dominante,8,1,365,82,179.908641,113.296901,95.861231,220.686910,140.457900,0.000000
psp_dominante,8,7,365,82,184.193107,113.435878,95.584198,220.677380,137.441414,0.000000
psp_dominante,8,1,365,83,177.067003,102.423178,85.269412,220.769138,129.388602,0.000000
psp_dominante,8,7,365,83,177.082826,102.423161,85.269395,220.788508,129.388581,0.000000
psp_dominante,8,1,365,84,196.516348,118.344017,99.286286,220.544315,134.405050,0.000000
psp_dominante,8,7,365,84,199.639455,118.651142,99.291305,220.552885,132.703252,0.000000
psp_dominante,8,1,365,85,180.315437,95.241835,77.783149,220.890560,118.560657,0.000000
psp_dominante,8,7,365,85,182.479915,95.454729,77.785980,220.884524,117.451683,0.000000
psp_dominante,8,1,365,86,190.151868,115.782501,97.360587,220.762994,135.985879,0.000000
psp_dominante,8,7,365,86,192.294999,115.984056,97.354032,220.757369,134.738703,0.000000
psp_dominante,8,1,365,87,184.712332,117.704902,99.802570,220.673390,142.071562,0.000000
psp_dominante,8,7,365,87,188.636721,113.921305,95.637004,220.654229,134.841611,0.000000
psp_dominante,8,1,365,88,164.997416,84.745848,68.777091,220.982808,115.446546,0.000000
psp_dominante,8,7,365,88,167.714500,84.935184,68.701428,220.955614,113.872223,0.000000
psp_dominante,8,1,365,89,172.912111,100.125058,83.392993,221.017704,129.664478,0.000000
psp_dominante,8,7,365,89,173.488083,97.674370,80.885458,221.003326,126.173597,0.000000
psp_dominante,8,1,365,90,186.909120,110.111182,92.001853,220.744172,131.687493,0.000000
psp_dominante,8,7,365,90,190.478866,110.200632,91.743459,220.720956,129.382867,0.000000
psp_dominante,8,1,365,91,194.236952,107.044335,88.197213,220.424343,123.271846,0.000000
psp_dominante,8,7,365,91,195.312234,107.103778,88.152349,220.424678,122.681253,0.000000
psp_dominante,8,1,365,92,183.845816,94.247999,76.435022,220.738737,115.110454,0.000000
psp_dominante,8,7,365,92,185.342390,94.063812,76.105389,220.733406,113.995185,0.000000
psp_dominante,8,1,365,93,169.513279,87.334559,70.928225,220.975886,115.787663,0.000000
psp_dominante,8,7,365,93,170.805117,86.656640,70.125062,220.973084,114.079597,0.000000
psp_dominante,8,1,365,94,177.340476,93.097739,75.916421,220.755781,117.789438,0.000000
psp_dominante,8,7,365,94,178.374728,89.526184,72.244192,220.749857,112.786641,0.000000
psp_dominante,8,1,365,95,172.102059,88.631450,71.966102,220.865753,115.684463,0.000000
psp_dominante,8,7,365,95,174.013549,88.960227,72.109365,220.860391,114.864640,0.000000
psp_dominante,8,1,365,96,185.715529,100.833203,82.837295,220.717384,121.665486,0.000000
psp_dominante,8,7,365,96,187.529923,100.839746,82.667123,220.706657,120.528839,0.000000
psp_dominante,8,1,365,97,179.942308,103.464037,86.027317,220.714409,128.607424,0.000000
psp_dominante,8,7,365,97,182.769004,103.931710,86.220625,220.708863,127.231632,0.000000
psp_dominante,8,1,365,98,186.140106,101.292834,83.265657,220.836071,121.996817,0.000000
psp_dominante,8,7,365,98,188.484953,101.319441,83.063952,220.821582,120.551699,0.000000
psp_dominante,8,1,365,99,183.708952,90.066221,72.281006,220.915454,110.346234,0.000000
psp_dominante,8,7,365,99,184.670378,90.161694,72.283701,220.919088,109.906495,0.000000
psp_dominante,8,1,365,100,170.309459,93.771148,77.284468,220.932617,123.441519,0.000000
psp_dominante,8,7,365,100,170.888227,93.810751,77.268631,220.940318,123.091493,0.000000
psp_dominante,8,1,365,101,197.045611,105.931807,86.861077,220.979519,120.648285,0.000000
psp_dominante,8,7,365,101,198.015659,105.913050,86.748345,220.978495,120.055741,0.000000
psp_dominante,8,1,365,102,179.944756,111.209920,93.789265,220.917210,138.059730,0.000000
psp_dominante,8,7,365,102,180.276119,111.209355,93.757662,220.930157,137.820624,0.000000
psp_dominante,8,1,365,103,171.571734,95.585136,78.964476,220.778781,124.770646,0.000000
psp_dominante,8,7,365,103,171.571734,95.585136,78.964476,220.778781,124.770646,0.000000
psp_dominante,8,1,365,104,170.729026,95.679893,79.167047,221.122448,125.679675,0.000000
psp_dominante,8,7,365,104,172.290134,96.360656,79.695938,221.110953,125.428623,0.000000
psp_dominante,8,1,365,105,183.627952,103.778068,85.974226,220.592969,126.408378,0.000000
psp_dominante,8,7,365,105,184.875903,103.264608,85.339701,220.592140,124.980085,0.000000
psp_dominante,8,1,365,106,193.488977,102.545158,83.794615,220.701379,118.847250,0.000000
psp_dominante,8,7,365,106,196.321775,103.018096,83.992495,220.695245,117.708892,0.000000
psp_dominante,8,1,365,107,193.294138,96.607689,77.882598,220.777419,112.344545,0.000000
psp_dominante,8,7,365,107,193.963402,96.688667,77.898959,220.779922,112.062457,0.000000
psp_dominante,8,1,365,108,184.827271,100.114316,82.198586,220.646081,121.349426,0.000000
psp_dominante,8,7,365,108,185.056795,100.129464,82.192503,220.658368,121.228261,0.000000
psp_dominante,8,1,365,109,167.047214,96.225864,80.056116,220.947815,128.970602,0.000000
psp_dominante,8,7,365,109,168.452115,96.423683,80.117624,220.943555,128.180670,0.000000
psp_dominante,8,1,365,110,173.446350,82.841515,66.038134,220.764314,107.531057,0.000000
psp_dominante,8,7,365,110,174.106539,82.887563,66.019691,220.757474,107.192556,0.000000
psp_dominante,8,1,365,111,187.736505,91.485855,73.303194,220.825612,109.661264,0.000000
psp_dominante,8,7,365,111,187.740356,91.485866,73.303205,220.830060,109.661277,0.000000
psp_dominante,8,1,365,112,167.768031,94.600171,78.391804,221.364812,126.566548,0.000000
psp_dominante,8,7,365,112,168.392999,94.631813,78.364499,221.383950,126.163257,0.000000
psp_dominante,8,1,365,113,169.285754,103.099702,86.715649,220.979329,136.146407,0.000000
psp_dominante,8,7,365,113,169.465863,103.172224,86.770762,220.979628,136.098998,0.000000
psp_dominante,8,1,365,114,177.146463,102.358112,85.205732,220.883938,129.319072,0.000000
